example_id,protein_id,affinity_record,source_benchmark,benchmark_split,measurement_family,normalization_provenance
4pmm,4pmm,Kd=27nM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
4pnu,4pnu,Kd=13uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4poh,4poh,Kd=10nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4poj,4poj,Kd=8nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4pop,4pop,Kd=7.44nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4pow,4pow,Kd=0.5uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4pox,4pox,Kd=3.7uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4pp0,4pp0,Kd=39.9uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4pp3,4pp3,Kd=15nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4pp5,4pp5,Kd=18nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4pqa,4pqa,Ki=2.8uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4psb,4psb,Kd=23uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4pum,4pum,Kd=188.1nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4pv5,4pv5,Ki=0.29uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4pvx,4pvx,Kd=172nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4pvy,4pvy,Kd=197nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4pzv,4pzv,Kd=2.0uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4q08,4q08,Kd=500nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4q09,4q09,Kd=6.7nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4q0k,4q0k,Kd=13.4uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4q19,4q19,Ki=8.9nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4q1w,4q1w,Ki=2pM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4q1x,4q1x,Ki=7pM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4q1y,4q1y,Ki=45pM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4q3t,4q3t,Kd=0.33uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4q3u,4q3u,Kd=0.36uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4q46,4q46,Kd=169uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4q4o,4q4o,Kd=34.3nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4q4p,4q4p,Kd=407.4nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4q4q,4q4q,Kd=1638.9nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4q4r,4q4r,Kd=369.2nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4q4s,4q4s,Kd=111.6nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4q6d,4q6d,Kd=43.5nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4q6e,4q6e,Kd=0.667uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4q7p,4q7p,Ki=48uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4q7s,4q7s,Ki=38uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4q7v,4q7v,Ki=260uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4q7w,4q7w,Ki=2300uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4q81,4q81,Ki=950uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4q83,4q83,Ki=64uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4q87,4q87,Ki=14uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4q8x,4q8x,Ki=270uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4q8y,4q8y,Ki=2300uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4q90,4q90,Ki=7.0mM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4q93,4q93,Ki=22.3uM,lp_pdbbind_refined,unspecified,Ki,lp_pdbbind_refined_compact_record
4q99,4q99,Ki=0.52uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4q9o,4q9o,Kd=1.7uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4q9y,4q9y,Ki=2.1uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4qb3,4qb3,Kd=3.4uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4qdk,4qdk,Kd=1.4uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
4qem,4qem,Kd=16nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4qer,4qer,Kd=29nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4qev,4qev,Kd=22nM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
4qew,4qew,Kd=86nM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
4qf7,4qf7,Kd=2.5nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4qf8,4qf8,Kd=31nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4qf9,4qf9,Ki=37.1uM,lp_pdbbind_refined,val,Ki,lp_pdbbind_refined_compact_record
4qfl,4qfl,Kd=7.7uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4qfn,4qfn,Kd=76uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4qfo,4qfo,Kd=53.4uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4qfp,4qfp,Kd=58.6uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4qgd,4qgd,Kd=37nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4qge,4qge,Ki=0.5nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4qgi,4qgi,Ki=125uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4qij,4qij,Kd=2.9uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4qj0,4qj0,Kd=48nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4qjw,4qjw,Kd=16nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4qjx,4qjx,Kd=52nM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
4ql1,4ql1,Kd=93nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4qlk,4qlk,Ki=0.57mM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4qll,4qll,Ki=0.42mM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4qnb,4qnb,Kd=0.26uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
4qp2,4qp2,Kd=940uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4qpd,4qpd,Kd=15nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4qpl,4qpl,Kd=39nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4qrh,4qrh,Ki=7.0uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4qsu,4qsu,Kd=10mM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4qsv,4qsv,Kd=10mM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
4qtl,4qtl,Kd=120nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4qxo,4qxo,Kd=3.12uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4qy3,4qy3,Ki=0.15uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4qyy,4qyy,Kd=0.05uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4r06,4r06,Kd=513nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4r0a,4r0a,Kd=55uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4r3w,4r3w,Ki=1.0mM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4r4c,4r4c,Kd=2.9uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4r4i,4r4i,Kd=0.54uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4r4o,4r4o,Kd=1.5uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4r4t,4r4t,Kd=0.55uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4r59,4r59,Ki=11nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4r5a,4r5a,Ki=2nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4r5b,4r5b,Ki=185nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4r5t,4r5t,Ki=0.8uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4r73,4r73,Kd=23nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4r74,4r74,Kd=8nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4r75,4r75,Kd=57nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4r76,4r76,Ki=14nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4ra1,4ra1,Kd=1.16uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4rak,4rak,Ki=14nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4rd0,4rd0,Kd=0.24uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4rd3,4rd3,Kd=0.34uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4rd6,4rd6,Kd=0.52uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4rdn,4rdn,Kd=1.2uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4re2,4re2,Ki=10.4uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4re4,4re4,Ki=135nM,lp_pdbbind_refined,unspecified,Ki,lp_pdbbind_refined_compact_record
4rfc,4rfc,Ki=5.7nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4rfd,4rfd,Ki=8.9nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4rfr,4rfr,Kd=0.29uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4rhx,4rhx,Ki=1.6uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4riu,4riu,Ki=50nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4riv,4riv,Ki=100nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4rj8,4rj8,Ki=17nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4rlt,4rlt,Kd=10.9uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4rlu,4rlu,Kd=15.2uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4rlw,4rlw,Kd=13.4uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4rn4,4rn4,Ki=114nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4rpn,4rpn,Kd=110nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4rpo,4rpo,Kd=22.8nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4rqk,4rqk,Kd=1.5uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4rqv,4rqv,Kd=9uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4rr6,4rr6,Kd=1.0uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4rra,4rra,Kd=13.4uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4rrf,4rrf,Kd=239.2uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
4rrg,4rrg,Kd=1538.5uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4rsk,4rsk,Kd=47.4uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4rux,4rux,Ki=12nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4ruy,4ruy,Ki=12.8nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4ruz,4ruz,Ki=23.1nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4rvr,4rvr,Kd=136nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4rwj,4rwj,Kd=2nM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
4rww,4rww,Kd=1.4uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
4ryd,4ryd,Ki=5.5pM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4s1g,4s1g,Ki=0.6nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4sga,4sga,Ki=50nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4std,4std,Ki=47pM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4tim,4tim,Ki=6.9mM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4tjz,4tjz,Kd=1.07uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4tkb,4tkb,Kd=2.56uM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
4tkh,4tkh,Kd=1.84uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4tkj,4tkj,Kd=0.913uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4tln,4tln,Ki=190uM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4tmk,4tmk,Kd=20nM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
4tpw,4tpw,Kd=20.5uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4tqn,4tqn,Kd=0.77uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4trc,4trc,Kd=30uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4ts1,4ts1,Kd=11.6uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4tt2,4tt2,Kd=22uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4tte,4tte,Kd=202uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4tu4,4tu4,Kd=175uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4tun,4tun,Kd=3.87uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4ty6,4ty6,Ki=30nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4tz2,4tz2,Kd=350uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4u0f,4u0f,Kd=1.2uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
4u0w,4u0w,Kd=1mM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4u1b,4u1b,Ki=4.9uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4u43,4u43,Kd=48uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4u54,4u54,Kd=8.7mM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4u5n,4u5n,Kd=3.3mM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4u5o,4u5o,Kd=3.8mM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4u5s,4u5s,Kd=3.9mM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4u69,4u69,Ki=54.8uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4u6c,4u6c,Ki=9.9uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4u6w,4u6w,Ki=61.3uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4u6z,4u6z,Ki=3.9uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4u70,4u70,Ki=9.5uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4u71,4u71,Ki=6.0uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4u73,4u73,Ki=6.6uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4u8w,4u8w,Ki=5.8pM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4ua8,4ua8,Kd=550nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4uac,4uac,Kd=288nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4ual,4ual,Ki=4nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4uc5,4uc5,Kd=3.3uM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
4ucc,4ucc,Kd=48uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4ufh,4ufh,Ki=380nM,lp_pdbbind_refined,unspecified,Ki,lp_pdbbind_refined_compact_record
4ufi,4ufi,Ki=630nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4ufj,4ufj,Ki=52uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4ufk,4ufk,Ki=130uM,lp_pdbbind_refined,unspecified,Ki,lp_pdbbind_refined_compact_record
4ufl,4ufl,Ki=2.3mM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4ufm,4ufm,Ki=190uM,lp_pdbbind_refined,unspecified,Ki,lp_pdbbind_refined_compact_record
4uin,4uin,Kd=24nM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
4uj1,4uj1,Ki=300nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4uj2,4uj2,Ki=80nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4uja,4uja,Ki=0.9nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4ujb,4ujb,Ki=10nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4uma,4uma,Ki=3.9uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4umb,4umb,Ki=99uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4umc,4umc,Ki=360uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4und,4und,Kd=1.1nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4unp,4unp,Kd=590uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
4uof,4uof,Kd=14.6uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
4uoh,4uoh,Kd=17uM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4up5,4up5,Kd=2.5mM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4ury,4ury,Kd=6.0mM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4urz,4urz,Kd=3.0mM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4us3,4us3,Kd=4.8uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4uye,4uye,Kd=9.54nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4uyf,4uyf,Kd=25nM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
4v01,4v01,Kd=7.7nM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
4v24,4v24,Ki=4.3nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4v27,4v27,Kd=217nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4w52,4w52,Kd=175uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4w97,4w97,Kd=0.08uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4w9d,4w9d,Kd=10.2uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4w9f,4w9f,Kd=3.27uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4w9j,4w9j,Kd=0.588uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4w9k,4w9k,Kd=0.291uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4w9o,4w9o,Ki=17nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4w9p,4w9p,Ki=16nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4wa9,4wa9,Ki=3800pM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4whs,4whs,Kd=75uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4wk1,4wk1,Kd=1.3uM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
4wkb,4wkb,Ki=2.7pM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4wkn,4wkn,Ki=0.19nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4wko,4wko,Ki=0.34nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4wkp,4wkp,Ki=0.28nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4wn5,4wn5,Kd=39nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4wop,4wop,Kd=17.2uM,lp_pdbbind_refined,unspecified,Kd,lp_pdbbind_refined_compact_record
4wov,4wov,Ki=72nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4wrb,4wrb,Ki=0.65uM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4wt2,4wt2,Kd=38pM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
4x24,4x24,Ki=166pM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4x3k,4x3k,Kd=27.7uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4x48,4x48,Ki=170nM,lp_pdbbind_refined,val,Ki,lp_pdbbind_refined_compact_record
4x50,4x50,Kd=17.7nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4x5p,4x5p,Kd=6.2nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4x5q,4x5q,Kd=1nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4x5r,4x5r,Kd=14nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4x5y,4x5y,Kd=9.3nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4x5z,4x5z,Kd=23.6nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4x6m,4x6m,Ki=5.8nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4x6n,4x6n,Ki=1.5nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4x6o,4x6o,Ki=1.9nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4x8o,4x8o,Kd=250nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4x8u,4x8u,Ki=3.5mM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4x8v,4x8v,Ki=130nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4xaq,4xaq,Ki=71.7nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4xar,4xar,Ki=107nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4xas,4xas,Ki=260nM,lp_pdbbind_refined,train,Ki,lp_pdbbind_refined_compact_record
4xip,4xip,Ki=235nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4xiq,4xiq,Ki=86nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4xir,4xir,Ki=115nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4xit,4xit,Ki=54nM,lp_pdbbind_refined,test,Ki,lp_pdbbind_refined_compact_record
4xk9,4xk9,Kd=0.86nM,lp_pdbbind_refined,test,Kd,lp_pdbbind_refined_compact_record
4xmb,4xmb,Kd=44nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4xmr,4xmr,Kd=86uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4xo8,4xo8,Kd=1.1nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4xoc,4xoc,Kd=3nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4xoe,4xoe,Kd=9.9uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4xt2,4xt2,Kd=70nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4xtv,4xtv,Kd=0.54nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4xtw,4xtw,Kd=0.933nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4xtx,4xtx,Kd=0.027nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4xty,4xty,Kd=0.614nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4xtz,4xtz,Kd=0.153nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4xu0,4xu0,Kd=0.769nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4xu1,4xu1,Kd=0.324nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4xu2,4xu2,Kd=0.592nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4xu3,4xu3,Kd=0.315nM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4xxh,4xxh,Kd=10uM,lp_pdbbind_refined,train,Kd,lp_pdbbind_refined_compact_record
4xy8,4xy8,Kd=397nM,lp_pdbbind_refined,val,Kd,lp_pdbbind_refined_compact_record
